subdim	prefix	video	suffix	dim	task_type	negative	positive	index
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_closes_vehicle_door.8574.8642	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2217
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_closes_vehicle_door.7419.7495	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2219
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_closes_vehicle_door.7583.7643	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2220
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_closes_vehicle_door.7760.7812	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2221
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_opens_vehicle_door.7319.7390	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2230
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_opens_vehicle_door.7455.7520	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2232
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_opens_vehicle_door.7641.7698	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2233
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_opens_vehicle_door.7501.7568	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2234
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.person_opens_vehicle_door.8331.8399	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2235
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.vehicle_turns_left.6466.6618	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2239
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-25-01.10-30-01.school.G328.r13.vehicle_turns_right.8108.8269	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2240
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-00.10-35-00.bus.G505.r13.vehicle_turns_right.733.823	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2243
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.person_closes_vehicle_door.3635.3693	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2244
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.person_opens_vehicle_door.3506.3576	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2252
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.person_opens_vehicle_door.974.1042	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2253
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.vehicle_starts.3717.3837	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2256
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.vehicle_starts.1860.2007	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2257
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.vehicle_stops.3260.3379	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2258
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.vehicle_turns_left.3888.4041	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2259
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.vehicle_turns_left.2092.2208	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2260
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-02.10-35-02.school.G336.r13.vehicle_turns_left.2373.2484	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2261
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-04.10-35-04.school.G424.r13.person_closes_vehicle_door.1475.1549	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2262
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-04.10-35-04.school.G424.r13.person_opens_vehicle_door.1574.1675	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2266
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-04.10-35-04.school.G424.r13.vehicle_turns_left.3218.3416	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2275
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-30-04.10-35-04.school.G424.r13.vehicle_turns_right.3491.3641	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2276
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-03.10-45-02.school.G339.r13.person_closes_vehicle_door.7164.7234	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2280
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-03.10-45-02.school.G339.r13.person_opens_vehicle_door.6940.6988	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2282
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-03.10-45-02.school.G339.r13.vehicle_stops.6684.6751	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2283
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-40-03.10-45-02.school.G339.r13.vehicle_turns_left.2043.2151	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2284
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.hospital.G301.r13.person_closes_vehicle_door.8429.8552	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2285
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-00.10-50-00.hospital.G301.r13.person_opens_vehicle_door.8304.8365	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2287
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.person_closes_vehicle_door.2185.2243	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2290
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.person_closes_vehicle_door.2206.2271	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2291
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.person_closes_vehicle_door.6119.6168	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2292
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.person_closes_vehicle_door.6296.6348	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2293
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.person_opens_vehicle_door.6060.6127	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2298
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.person_opens_vehicle_door.6164.6225	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2299
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.vehicle_turns_left.2593.2747	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2302
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.vehicle_turns_right.296.499	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2303
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G328.r13.vehicle_turns_right.334.488	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2304
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-45-01.10-50-01.school.G639.r13.vehicle_turns_left.0.152	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2305
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.10-55-00.11-00-00.hospital.G436.r13.vehicle_starts.4397.4481	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2307
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.bus.G340.r13.person_opens_trunk.2763.2849	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	2310
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.bus.G340.r13.vehicle_starts.3357.3389	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2312
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.person_opens_vehicle_door.2402.2480	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2321
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.person_opens_vehicle_door.3109.3174	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2326
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.vehicle_starts.3625.3718	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2330
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.vehicle_turns_left.3689.3877	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2334
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.vehicle_turns_left.1894.2060	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2335
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.vehicle_turns_right.3456.3624	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2336
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.person_closes_vehicle_door.2522.2582	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2339
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.person_closes_vehicle_door.3380.3429	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2343
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G341.r13.person_closes_vehicle_door.3209.3282	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2344
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G436.r13.vehicle_turns_left.3888.4026	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2351
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-00.11-05-00.hospital.G436.r13.vehicle_turns_left.1864.1961	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2352
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-04.11-05-04.school.G424.r13.person_closes_vehicle_door.2468.2534	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2353
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-00-04.11-05-04.school.G424.r13.person_opens_vehicle_door.1967.2062	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2355
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_opens_vehicle_door.5290.5350	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2361
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_opens_vehicle_door.5286.5346	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2362
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_opens_vehicle_door.5366.5421	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2363
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_closes_vehicle_door.5455.5516	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2364
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_closes_vehicle_door.5554.5605	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2365
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_closes_vehicle_door.5540.5595	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2366
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_opens_vehicle_door.5728.5792	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2367
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_opens_vehicle_door.7258.7323	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2368
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_opens_vehicle_door.7476.7540	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2371
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_closes_vehicle_door.7388.7442	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2372
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_closes_vehicle_door.7622.7679	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2373
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_closes_vehicle_door.7362.7416	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2374
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.vehicle_turns_right.7014.7186	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2376
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_closes_vehicle_door.5875.5925	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2378
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-05-01.11-10-01.school.G328.r13.person_opens_vehicle_door.7231.7287	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2381
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-00.11-15-00.hospital.G436.r13.vehicle_stops.1944.2070	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2391
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-00.11-15-00.school.G638.r13.person_closes_vehicle_door.6985.7053	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2394
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-00.11-15-00.school.G638.r13.person_opens_vehicle_door.6782.6822	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2396
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-00.11-15-00.school.G638.r13.vehicle_starts.7147.7263	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2397
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-01.11-15-01.school.G328.r13.vehicle_starts.825.967	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2401
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-02.11-15-02.school.G336.r13.person_opens_vehicle_door.874.954	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2406
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-02.11-15-02.school.G336.r13.vehicle_starts.2316.2423	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2409
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-02.11-15-02.school.G336.r13.vehicle_starts.1947.2082	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2410
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-02.11-15-02.school.G336.r13.vehicle_starts.1878.2002	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2411
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-02.11-15-02.school.G336.r13.vehicle_turns_left.1461.1626	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2412
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-12	2018-03-12.11-10-02.11-15-02.school.G336.r13.vehicle_turns_left.6521.6641	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2413
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.15-55-02.16-00-02.hospital.G301.r13.person_closes_vehicle_door.8313.8365	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2415
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.15-55-02.16-00-02.hospital.G301.r13.person_opens_vehicle_door.7861.7935	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2418
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.15-55-02.16-00-02.hospital.G301.r13.person_unloads_vehicle.8147.8196	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	2419
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.15-55-02.16-00-02.hospital.G301.r13.vehicle_stops.7147.7260	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2420
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.15-55-02.16-00-02.hospital.G436.r13.vehicle_turns_right.7436.7552	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2421
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-00-02.16-05-02.hospital.G436.r13.vehicle_starts.8449.8539	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2422
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-00-02.16-05-02.hospital.G436.r13.vehicle_stops.7742.7843	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2423
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-03.16-25-03.school.G336.r13.vehicle_turns_left.7226.7335	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2424
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-03.16-25-03.school.G424.r13.person_closes_vehicle_door.5046.5140	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2425
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-03.16-25-03.school.G424.r13.person_opens_vehicle_door.4985.5038	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2427
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-03.16-25-03.school.G424.r13.person_opens_vehicle_door.5503.5552	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2428
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-05.16-25-05.school.G339.r13.vehicle_turns_right.6985.7103	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2431
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-05.16-25-05.school.G339.r13.person_closes_vehicle_door.5282.5373	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2433
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-05.16-25-05.school.G339.r13.person_closes_vehicle_door.5899.6013	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2435
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-05.16-25-05.school.G339.r13.person_closes_vehicle_door.6444.6638	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2436
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-05.16-25-05.school.G339.r13.person_opens_vehicle_door.4749.4824	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2442
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-05.16-25-05.school.G339.r13.person_opens_vehicle_door.5840.5924	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2444
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.16-20-05.16-25-05.school.G339.r13.person_opens_vehicle_door.6029.6199	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2445
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.vehicle_stops.7937.8022	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2452
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.vehicle_turns_left.3191.3266	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2453
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.vehicle_turns_left.3690.3764	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2454
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.vehicle_turns_left.3910.4000	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2455
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.vehicle_turns_left.5196.5300	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2456
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.vehicle_turns_right.4151.4258	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2457
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.person_closes_vehicle_door.6938.7002	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2458
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.person_enters_vehicle.8888.8947	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2460
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.person_exits_vehicle.6672.6886	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2462
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.person_opens_vehicle_door.1230.1289	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2463
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-05-03.17-10-03.school.G424.r13.person_opens_vehicle_door.8199.8293	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2464
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-10-03.17-15-02.hospital.G436.r13.vehicle_turns_left.8392.8619	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2467
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-13	2018-03-13.17-40-08.17-45-08.school.G300.r13.vehicle_turns_left.611.778	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2470
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-50-03.14-55-03.school.G300.r13.vehicle_starts.7422.7569	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2473
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-50-03.14-55-03.school.G300.r13.vehicle_stops.7176.7259	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2475
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-50-03.14-55-03.school.G300.r13.vehicle_turns_left.6706.6838	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2476
