subdim	prefix	video	suffix	dim	task_type	negative	positive	index
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G336.r13.person_enters_vehicle.8249.8417	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2636
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G336.r13.person_exits_vehicle.7767.8021	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2637
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G336.r13.person_opens_vehicle_door.7767.7915	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2638
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G336.r13.person_opens_vehicle_door.8114.8175	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2639
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G336.r13.vehicle_starts.8535.8607	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2640
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G336.r13.vehicle_stops.7685.7739	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2641
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G336.r13.vehicle_turns_left.8556.8724	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2642
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G339.r13.vehicle_reverses.2295.2591	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2643
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G339.r13.vehicle_turns_right.2932.3030	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2644
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G339.r13.vehicle_turns_right.4901.4980	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2645
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G339.r13.vehicle_drives_forward.2591.2295	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	2646
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G424.r13.vehicle_reverses.2276.2655	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2647
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-10-00.15-15-00.school.G424.r13.vehicle_drives_forward.2655.2276	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	2653
closing trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.person_closes_trunk.440.512	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	2654
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.person_enters_vehicle.514.670	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2657
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.person_enters_vehicle.572.679	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2658
loading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.person_loads_vehicle.385.433	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	2659
loading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.person_loads_vehicle.224.265	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	2660
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.person_opens_trunk.101.194	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	2661
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.person_opens_vehicle_door.514.579	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2662
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.vehicle_reverses.942.1190	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2664
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.vehicle_starts.1249.1339	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2665
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.vehicle_stops.6513.6581	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2669
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.vehicle_turns_right.1731.1828	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2670
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-15-00.15-20-00.school.G424.r13.vehicle_drives_forward.1190.942	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	2671
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.person_closes_vehicle_door.4300.4403	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2674
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.person_enters_vehicle.4226.4403	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2675
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.person_opens_vehicle_door.556.633	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2676
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.person_opens_vehicle_door.4226.4295	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2677
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.vehicle_reverses.6985.7292	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2678
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.vehicle_starts.4420.4482	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2679
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.vehicle_stops.2714.2817	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2681
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.vehicle_stops.6937.7029	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2682
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.vehicle_turns_left.2576.2635	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2683
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.vehicle_turns_right.3370.3485	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2684
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.vehicle_turns_right.8334.8403	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2685
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G339.r13.vehicle_drives_forward.7292.6985	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	2686
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-00.15-35-00.school.G424.r13.vehicle_starts.6427.6547	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2690
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-01.15-35-01.bus.G506.r13.vehicle_reverses.4364.4800	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2696
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-01.15-35-01.bus.G506.r13.vehicle_stops.3566.3684	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2698
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.person_closes_vehicle_door.3687.3752	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2700
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.person_closes_vehicle_door.4025.4086	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2701
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.person_exits_vehicle.3563.3726	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2702
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.person_exits_vehicle.3595.3781	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2703
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.person_exits_vehicle.8866.8999	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2704
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.person_opens_vehicle_door.3563.3662	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2705
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.person_opens_vehicle_door.3561.3662	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2706
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.person_opens_vehicle_door.8866.8960	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2707
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.vehicle_reverses.4212.4648	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2708
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.vehicle_stops.8924.8999	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2710
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.vehicle_stops.3458.3520	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2711
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.vehicle_stops.8566.8651	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2712
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.vehicle_turns_left.8796.8877	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2713
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-30-06.15-35-06.hospital.G341.r13.vehicle_turns_right.3171.3282	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2714
closing trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-00.15-40-00.school.G339.r13.person_closes_trunk.3504.3605	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	2716
loading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-00.15-40-00.school.G339.r13.person_loads_vehicle.3282.3357	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	2717
loading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-00.15-40-00.school.G339.r13.person_loads_vehicle.3416.3493	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	2718
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-00.15-40-00.school.G339.r13.person_opens_trunk.3215.3310	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	2719
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-00.15-40-00.school.G339.r13.vehicle_reverses.7550.7848	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2720
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-00.15-40-00.school.G339.r13.vehicle_starts.6537.6604	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2721
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-00.15-40-00.school.G339.r13.vehicle_turns_right.0.157	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2724
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-00.15-40-00.school.G421.r13.vehicle_stops.3597.3657	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2726
closing trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-01.15-40-01.school.G328.r13.person_closes_trunk.8628.8698	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	2727
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-35-01.15-40-01.school.G328.r13.person_opens_trunk.8145.8248	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	2728
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-40-00.15-45-00.school.G339.r13.person_closes_vehicle_door.6204.6292	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2730
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-40-00.15-45-00.school.G339.r13.person_exits_vehicle.1590.1840	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2731
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-40-00.15-45-00.school.G339.r13.person_exits_vehicle.1633.1705	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2732
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-40-00.15-45-00.school.G339.r13.person_opens_vehicle_door.1380.1517	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2733
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-40-00.15-45-00.school.G339.r13.vehicle_starts.6344.6465	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2735
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-40-00.15-45-00.school.G339.r13.vehicle_stops.7946.8039	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2737
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-40-00.15-45-00.school.G339.r13.vehicle_turns_left.7667.7819	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2738
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-40-00.15-45-00.school.G339.r13.vehicle_turns_right.5552.5683	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2739
closing trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_closes_trunk.5453.5574	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	2740
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_closes_vehicle_door.6320.6481	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2741
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_enters_vehicle.4413.4484	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2742
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_enters_vehicle.4910.4992	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2744
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_enters_vehicle.4980.5041	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2745
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_enters_vehicle.5188.5233	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2746
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_enters_vehicle.5338.5382	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2747
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_enters_vehicle.5460.5525	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2748
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_enters_vehicle.5499.5573	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2749
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_enters_vehicle.5966.6051	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2750
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_exits_vehicle.4257.4323	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2751
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_exits_vehicle.4615.4702	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2752
loading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_loads_vehicle.5071.5125	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	2754
loading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_loads_vehicle.5278.5346	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	2755
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_opens_trunk.4943.5082	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	2756
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.person_opens_vehicle_door.4022.4157	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2757
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.vehicle_starts.6954.7103	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2759
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.vehicle_starts.8638.8787	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2760
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.vehicle_stops.3803.3952	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2761
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.vehicle_turns_left.5492.5632	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2762
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.vehicle_turns_right.8652.8852	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2763
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.bus.G505.r13.vehicle_turns_right.7131.7344	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2764
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.person_closes_vehicle_door.1834.1893	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2766
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.person_closes_vehicle_door.8014.8060	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2767
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.person_exits_vehicle.1690.1858	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2768
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.person_exits_vehicle.7715.7901	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2769
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.person_opens_vehicle_door.1690.1769	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2770
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.person_opens_vehicle_door.7715.7796	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2771
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_starts.2261.2383	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2772
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_starts.8540.8681	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2773
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_stops.1466.1578	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2774
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_stops.7644.7712	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2775
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_stops.8724.8872	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2776
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_stops.6260.6391	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2777
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_turns_left.1202.1301	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2778
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_turns_left.1394.1579	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2779
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_turns_left.7569.7703	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2780
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G336.r13.vehicle_turns_left.419.584	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2781
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G339.r13.vehicle_stops.4519.4699	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2786
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G339.r13.vehicle_turns_left.4573.4819	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2789
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-00.15-50-00.school.G339.r13.vehicle_turns_left.3079.3220	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2790
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-01.15-50-01.bus.G506.r13.vehicle_reverses.7586.7708	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2791
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-01.15-50-01.bus.G506.r13.vehicle_stops.7381.7437	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2792
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-01.15-50-01.bus.G506.r13.vehicle_drives_forward.7708.7586	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	2793
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_closes_vehicle_door.3609.3682	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2794
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.566.634	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2795
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.453.519	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2796
