subdim	prefix	video	suffix	dim	task_type	negative	positive	index
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-00.16-20-00.school.G299.r13.person_puts_down_object.744.834	.mp4	distractor	retrieval	distractor	distractor	9643
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G299.r13.person_carries_heavy_object.5489.5603	.mp4	distractor	retrieval	distractor	distractor	9644
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-00.16-20-00.school.G299.r13.person_picks_up_object.4250.4296	.mp4	distractor	retrieval	distractor	distractor	9645
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.13-55-00.14-00-00.school.G420.r13.person_opens_facility_door.8669.8731	.mp4	distractor	retrieval	distractor	distractor	9646
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-00.16-40-00.school.G330.r13.person_picks_up_object.8525.8540	.mp4	distractor	retrieval	distractor	distractor	9647
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-45-00.11-50-00.school.G299.r13.person_carries_heavy_object.7648.7737	.mp4	distractor	retrieval	distractor	distractor	9648
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G299.r13.person_picks_up_object.4212.4231	.mp4	distractor	retrieval	distractor	distractor	9649
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_picks_up_object.4452.4480	.mp4	distractor	retrieval	distractor	distractor	9650
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.12-00-00.12-05-00.school.G420.r13.person_enters_scene_through_structure.7047.7114	.mp4	distractor	retrieval	distractor	distractor	9651
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-20-00.11-25-00.school.G419.r13.person_enters_scene_through_structure.8890.8967	.mp4	distractor	retrieval	distractor	distractor	9652
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-55-00.12-00-00.school.G330.r13.person_puts_down_object.3755.3829	.mp4	distractor	retrieval	distractor	distractor	9653
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-01.16-20-01.school.G420.r13.person_enters_scene_through_structure.7762.7826	.mp4	distractor	retrieval	distractor	distractor	9654
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G330.r13.hand_interacts_with_person.7877.7976	.mp4	distractor	retrieval	distractor	distractor	9655
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-20-01.16-25-01.admin.G329.r13.person_enters_scene_through_structure.6338.6388	.mp4	distractor	retrieval	distractor	distractor	9656
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-40-00.11-45-00.school.G420.r13.person_sits_down.3539.3599	.mp4	distractor	retrieval	distractor	distractor	9657
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-45-00.11-50-00.school.G299.r13.person_carries_heavy_object.8849.8995	.mp4	distractor	retrieval	distractor	distractor	9658
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-20-00.11-25-00.school.G299.r13.person_picks_up_object.3466.3485	.mp4	distractor	retrieval	distractor	distractor	9659
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-01.16-20-01.school.G419.r13.hand_interacts_with_person.4667.4731	.mp4	distractor	retrieval	distractor	distractor	9660
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-15-00.14-20-00.school.G299.r13.person_carries_heavy_object.302.428	.mp4	distractor	retrieval	distractor	distractor	9661
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_carries_heavy_object.3570.3824	.mp4	distractor	retrieval	distractor	distractor	9662
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-15-01.14-20-01.school.G423.r13.person_talks_to_person.2178.2377	.mp4	distractor	retrieval	distractor	distractor	9663
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_carries_heavy_object.5285.5398	.mp4	distractor	retrieval	distractor	distractor	9664
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G299.r13.person_puts_down_object.5502.5519	.mp4	distractor	retrieval	distractor	distractor	9665
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-20-00.11-25-00.school.G299.r13.person_picks_up_object.1822.1848	.mp4	distractor	retrieval	distractor	distractor	9666
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_transfers_object.2486.2578	.mp4	distractor	retrieval	distractor	distractor	9667
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-25-00.16-30-00.school.G330.r13.person_embraces_person.3632.3741	.mp4	distractor	retrieval	distractor	distractor	9668
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-00.16-40-00.school.G330.r13.person_puts_down_object.8705.8730	.mp4	distractor	retrieval	distractor	distractor	9669
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-00.16-40-00.school.G330.r13.person_puts_down_object.7336.7359	.mp4	distractor	retrieval	distractor	distractor	9670
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-55-00.12-00-00.school.G330.r13.hand_interacts_with_person.4202.4285	.mp4	distractor	retrieval	distractor	distractor	9671
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-01.16-40-01.school.G420.r13.person_exits_scene_through_structure.6361.6429	.mp4	distractor	retrieval	distractor	distractor	9672
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-01.school.G421.r13.person_enters_scene_through_structure.7895.7945	.mp4	distractor	retrieval	distractor	distractor	9673
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-30-00.11-35-00.school.G420.r13.person_enters_scene_through_structure.1711.1775	.mp4	distractor	retrieval	distractor	distractor	9674
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G420.r13.person_exits_scene_through_structure.6288.6405	.mp4	distractor	retrieval	distractor	distractor	9675
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-00.17-15-00.school.G639.r13.person_exits_scene_through_structure.6865.6899	.mp4	distractor	retrieval	distractor	distractor	9676
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-20-01.16-25-01.school.G419.r13.person_enters_scene_through_structure.2556.2574	.mp4	distractor	retrieval	distractor	distractor	9677
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_carries_heavy_object.4697.4739	.mp4	distractor	retrieval	distractor	distractor	9678
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-20-01.17-25-01.school.G420.r13.person_exits_scene_through_structure.8864.8945	.mp4	distractor	retrieval	distractor	distractor	9679
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G420.r13.person_exits_scene_through_structure.7529.7620	.mp4	distractor	retrieval	distractor	distractor	9680
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-00.16-20-00.school.G299.r13.person_transfers_object.104.191	.mp4	distractor	retrieval	distractor	distractor	9681
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-00.16-20-00.school.G421.r13.person_enters_scene_through_structure.6185.6236	.mp4	distractor	retrieval	distractor	distractor	9682
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G330.r13.person_transfers_object.3084.3185	.mp4	distractor	retrieval	distractor	distractor	9683
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G299.r13.person_carries_heavy_object.3089.3266	.mp4	distractor	retrieval	distractor	distractor	9684
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-15-00.14-20-00.school.G299.r13.hand_interacts_with_person.3791.3915	.mp4	distractor	retrieval	distractor	distractor	9685
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-01.17-30-01.school.G419.r13.person_exits_scene_through_structure.3151.3229	.mp4	distractor	retrieval	distractor	distractor	9686
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-40-00.16-45-00.bus.G331.r13.person_picks_up_object.5689.5739	.mp4	distractor	retrieval	distractor	distractor	9687
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-01.17-15-01.school.G419.r13.person_enters_scene_through_structure.3299.3399	.mp4	distractor	retrieval	distractor	distractor	9688
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-15-00.14-20-00.school.G299.r13.person_picks_up_object.218.235	.mp4	distractor	retrieval	distractor	distractor	9689
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.12-00-00.12-05-00.school.G420.r13.person_enters_scene_through_structure.7811.7884	.mp4	distractor	retrieval	distractor	distractor	9690
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-20-00.11-25-00.school.G420.r13.person_talks_to_person.7716.7893	.mp4	distractor	retrieval	distractor	distractor	9691
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-15-01.14-20-01.school.G423.r13.person_talks_to_person.5506.5695	.mp4	distractor	retrieval	distractor	distractor	9692
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G299.r13.person_puts_down_object.3344.3364	.mp4	distractor	retrieval	distractor	distractor	9693
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-01.16-40-01.school.G419.r13.person_opens_facility_door.1825.1904	.mp4	distractor	retrieval	distractor	distractor	9694
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.13-55-01.14-00-01.school.G639.r13.person_enters_scene_through_structure.8733.8776	.mp4	distractor	retrieval	distractor	distractor	9695
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G419.r13.person_exits_scene_through_structure.4174.4229	.mp4	distractor	retrieval	distractor	distractor	9696
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G299.r13.person_texts_on_phone.967.1153	.mp4	distractor	retrieval	distractor	distractor	9697
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G420.r13.person_opens_facility_door.7490.7603	.mp4	distractor	retrieval	distractor	distractor	9698
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G330.r13.person_picks_up_object.2918.2951	.mp4	distractor	retrieval	distractor	distractor	9699
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-00.16-20-00.school.G299.r13.person_carries_heavy_object.4530.4602	.mp4	distractor	retrieval	distractor	distractor	9700
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_puts_down_object.2363.2393	.mp4	distractor	retrieval	distractor	distractor	9701
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-00.17-15-00.school.G639.r13.person_exits_scene_through_structure.3980.4022	.mp4	distractor	retrieval	distractor	distractor	9702
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G423.r13.person_enters_scene_through_structure.7173.7238	.mp4	distractor	retrieval	distractor	distractor	9703
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-00.16-20-00.school.G299.r13.person_puts_down_object.3624.3704	.mp4	distractor	retrieval	distractor	distractor	9704
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-40-00.16-45-00.school.G299.r13.person_carries_heavy_object.1064.1187	.mp4	distractor	retrieval	distractor	distractor	9705
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-00.16-40-00.school.G330.r13.hand_interacts_with_person.2821.2906	.mp4	distractor	retrieval	distractor	distractor	9706
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-01.16-20-01.admin.G329.r13.person_enters_scene_through_structure.1173.1217	.mp4	distractor	retrieval	distractor	distractor	9707
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-20-01.16-25-01.school.G420.r13.person_enters_scene_through_structure.2558.2653	.mp4	distractor	retrieval	distractor	distractor	9708
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.13-55-01.14-00-01.school.G639.r13.person_exits_scene_through_structure.1227.1266	.mp4	distractor	retrieval	distractor	distractor	9709
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-20-01.14-25-01.school.G419.r13.person_opens_facility_door.5539.5595	.mp4	distractor	retrieval	distractor	distractor	9710
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_carries_heavy_object.4201.4237	.mp4	distractor	retrieval	distractor	distractor	9711
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-40-00.16-45-00.school.G330.r13.person_carries_heavy_object.559.628	.mp4	distractor	retrieval	distractor	distractor	9712
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-01.16-20-01.school.G419.r13.person_reads_document.8914.9000	.mp4	distractor	retrieval	distractor	distractor	9713
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-01.17-15-01.school.G419.r13.person_opens_facility_door.6720.6766	.mp4	distractor	retrieval	distractor	distractor	9714
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-40-00.11-45-00.school.G299.r13.person_puts_down_object.4259.4370	.mp4	distractor	retrieval	distractor	distractor	9715
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_carries_heavy_object.6552.6629	.mp4	distractor	retrieval	distractor	distractor	9716
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-01.16-40-01.school.G420.r13.person_exits_scene_through_structure.5971.6048	.mp4	distractor	retrieval	distractor	distractor	9717
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-20-00.11-25-00.school.G419.r13.person_enters_scene_through_structure.6657.6726	.mp4	distractor	retrieval	distractor	distractor	9718
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-01.16-40-01.school.G420.r13.hand_interacts_with_person.8519.8610	.mp4	distractor	retrieval	distractor	distractor	9719
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-01.17-15-01.school.G419.r13.person_enters_scene_through_structure.2871.2951	.mp4	distractor	retrieval	distractor	distractor	9720
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G330.r13.person_puts_down_object.6811.6898	.mp4	distractor	retrieval	distractor	distractor	9721
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-20-00.11-25-00.school.G299.r13.person_carries_heavy_object.1315.1514	.mp4	distractor	retrieval	distractor	distractor	9722
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-35-01.11-40-01.school.G421.r13.person_texts_on_phone.5181.5294	.mp4	distractor	retrieval	distractor	distractor	9723
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-20-01.16-25-01.school.G420.r13.person_talks_to_person.1277.1542	.mp4	distractor	retrieval	distractor	distractor	9724
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-30-00.11-35-00.school.G420.r13.person_enters_scene_through_structure.2773.2844	.mp4	distractor	retrieval	distractor	distractor	9725
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-45-00.11-50-00.school.G299.r13.person_picks_up_object.6936.6994	.mp4	distractor	retrieval	distractor	distractor	9726
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.12-00-00.12-05-00.school.G420.r13.person_opens_facility_door.2723.2800	.mp4	distractor	retrieval	distractor	distractor	9727
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G330.r13.person_puts_down_object.2870.2944	.mp4	distractor	retrieval	distractor	distractor	9728
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_puts_down_object.1964.1979	.mp4	distractor	retrieval	distractor	distractor	9729
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-35-00.11-40-00.school.G330.r13.person_puts_down_object.6161.6259	.mp4	distractor	retrieval	distractor	distractor	9730
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-15-00.14-20-00.school.G638.r13.person_enters_scene_through_structure.8358.8433	.mp4	distractor	retrieval	distractor	distractor	9731
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-45-00.11-50-00.school.G299.r13.person_carries_heavy_object.6791.6996	.mp4	distractor	retrieval	distractor	distractor	9732
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-45-00.11-50-00.school.G330.r13.person_carries_heavy_object.7620.7837	.mp4	distractor	retrieval	distractor	distractor	9733
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.13-55-00.14-00-00.school.G420.r13.person_enters_scene_through_structure.1232.1317	.mp4	distractor	retrieval	distractor	distractor	9734
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-45-00.11-50-00.school.G330.r13.person_picks_up_object.8901.8960	.mp4	distractor	retrieval	distractor	distractor	9735
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-01.16-40-01.school.G420.r13.person_exits_scene_through_structure.7499.7561	.mp4	distractor	retrieval	distractor	distractor	9736
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-01.17-30-01.school.G638.r13.hand_interacts_with_person.569.662	.mp4	distractor	retrieval	distractor	distractor	9737
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G299.r13.hand_interacts_with_person.8886.8991	.mp4	distractor	retrieval	distractor	distractor	9738
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-30-00.11-35-00.admin.G329.r13.person_exits_scene_through_structure.0.22	.mp4	distractor	retrieval	distractor	distractor	9739
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-15-00.14-20-00.school.G299.r13.person_carries_heavy_object.2589.2760	.mp4	distractor	retrieval	distractor	distractor	9740
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-40-00.16-45-00.school.G330.r13.person_carries_heavy_object.480.606	.mp4	distractor	retrieval	distractor	distractor	9741
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-20-01.16-25-01.school.G420.r13.person_enters_scene_through_structure.8751.8815	.mp4	distractor	retrieval	distractor	distractor	9742
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.12-00-00.12-05-00.school.G420.r13.person_enters_scene_through_structure.7191.7249	.mp4	distractor	retrieval	distractor	distractor	9743
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.14-15-00.14-20-00.school.G299.r13.person_talks_to_person.6285.6488	.mp4	distractor	retrieval	distractor	distractor	9744
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G299.r13.person_transfers_object.3469.3537	.mp4	distractor	retrieval	distractor	distractor	9745
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.13-55-00.14-00-00.school.G420.r13.person_enters_scene_through_structure.241.325	.mp4	distractor	retrieval	distractor	distractor	9746
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_picks_up_object.4444.4474	.mp4	distractor	retrieval	distractor	distractor	9747
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-00.16-20-00.school.G299.r13.person_puts_down_object.3952.4057	.mp4	distractor	retrieval	distractor	distractor	9748
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G420.r13.person_exits_scene_through_structure.7591.7677	.mp4	distractor	retrieval	distractor	distractor	9749
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G420.r13.person_opens_facility_door.6050.6140	.mp4	distractor	retrieval	distractor	distractor	9750
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-20-00.11-25-00.school.G299.r13.person_carries_heavy_object.4862.4921	.mp4	distractor	retrieval	distractor	distractor	9751
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-00.17-15-00.school.G330.r13.hand_interacts_with_person.4593.4656	.mp4	distractor	retrieval	distractor	distractor	9752
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-20-01.16-25-01.school.G419.r13.person_enters_scene_through_structure.3470.3569	.mp4	distractor	retrieval	distractor	distractor	9753
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-40-00.16-45-00.school.G330.r13.person_puts_down_object.1673.1703	.mp4	distractor	retrieval	distractor	distractor	9754
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-15-00.16-20-00.school.G299.r13.person_picks_up_object.3519.3566	.mp4	distractor	retrieval	distractor	distractor	9755
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G330.r13.person_carries_heavy_object.2953.3175	.mp4	distractor	retrieval	distractor	distractor	9756
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-25-00.17-30-00.school.G330.r13.person_carries_heavy_object.4721.4951	.mp4	distractor	retrieval	distractor	distractor	9757
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-01.11-55-01.school.G639.r13.person_enters_scene_through_structure.4654.4710	.mp4	distractor	retrieval	distractor	distractor	9758
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-01.17-15-01.school.G419.r13.person_enters_scene_through_structure.6206.6264	.mp4	distractor	retrieval	distractor	distractor	9759
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-01.16-40-01.school.G419.r13.person_exits_scene_through_structure.6269.6373	.mp4	distractor	retrieval	distractor	distractor	9760
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-01.11-55-01.school.G421.r13.person_opens_facility_door.444.508	.mp4	distractor	retrieval	distractor	distractor	9761
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-00.16-40-00.school.G330.r13.person_picks_up_object.8929.8955	.mp4	distractor	retrieval	distractor	distractor	9762
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-00.17-15-00.school.G330.r13.person_transfers_object.3320.3400	.mp4	distractor	retrieval	distractor	distractor	9763
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.13-55-01.14-00-01.school.G639.r13.person_exits_scene_through_structure.931.970	.mp4	distractor	retrieval	distractor	distractor	9764
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-20-00.16-25-00.school.G330.r13.person_stands_up.4442.4500	.mp4	distractor	retrieval	distractor	distractor	9765
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G299.r13.hand_interacts_with_person.1073.1175	.mp4	distractor	retrieval	distractor	distractor	9766
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-25-00.11-30-00.school.G330.r13.person_puts_down_object.3303.3373	.mp4	distractor	retrieval	distractor	distractor	9767
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-00.11-55-00.school.G299.r13.person_carries_heavy_object.1807.2054	.mp4	distractor	retrieval	distractor	distractor	9768
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.17-10-00.17-15-00.school.G423.r13.person_talks_to_person.4634.4815	.mp4	distractor	retrieval	distractor	distractor	9769
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-40-00.11-45-00.school.G299.r13.person_talks_on_phone.4537.4693	.mp4	distractor	retrieval	distractor	distractor	9770
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-35-01.16-40-01.school.G419.r13.person_exits_scene_through_structure.5678.5749	.mp4	distractor	retrieval	distractor	distractor	9771
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-50-01.11-55-01.school.G639.r13.person_enters_scene_through_structure.8889.8942	.mp4	distractor	retrieval	distractor	distractor	9772
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.16-25-00.16-30-00.school.G330.r13.person_puts_down_object.6250.6332	.mp4	distractor	retrieval	distractor	distractor	9773
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-30-00.11-35-00.school.G330.r13.person_transfers_object.502.611	.mp4	distractor	retrieval	distractor	distractor	9774
